,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,T,Y,x_2_A,x_2_B,x_2_C,x_2_D,x_2_E,x_2_F,x_21_A,x_21_B,x_21_C,x_21_D,x_21_E,x_21_F,x_21_G,x_21_H,x_21_I,x_21_J,x_21_K,x_21_L,x_21_M,x_21_N,x_21_O,x_21_P,x_24_A,x_24_B,x_24_C,x_24_D,x_24_E,scores
1550,19,0.5,2.0,67,128,0,0,0,0,0,0,0,0,0,0,1,14,75,10,1,93,12,70,149,21,14,0,0,0,0,81,39,370,46,1,8,9,1,2,6,70,21,0,0,0,0,0,0,0,0,0,0,0,47,41,1,4.6128081529332805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1551,22,0.0,6.0,61,145,0,0,0,0,0,0,0,0,0,0,0,9,45,10,1,53,10,78,164,22,10,0,0,0,0,81,40,390,56,0,8,9,0,2,7,65,21,0,0,0,0,0,0,0,0,0,0,0,45,39,1,18.9757668534797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1552,22,0.0,7.0,61,142,0,0,0,0,0,2,0,0,0,0,0,9,45,15,1,43,11,76,168,23,9,0,0,0,0,83,35,450,35,0,7,9,3,0,0,65,20,0,0,0,0,0,0,0,0,0,0,0,41,42,1,11.3139825111749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
1553,31,30.0,17.0,60,127,0,0,0,1,0,0,0,0,0,0,0,11,55,10,1,57,11,75,142,42,12,0,0,0,0,88,38,435,79,0,1,5,0,2,1,77,24,0,0,0,0,0,0,0,0,0,0,0,46,42,1,19.717553380906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1554,21,0.0,0.0,66,112,0,0,0,0,0,0,2,0,1,0,1,16,55,7,1,73,14,80,133,23,12,0,0,0,0,79,32,515,67,1,5,9,0,2,2,51,16,0,0,1,0,0,0,0,0,0,0,1,45,41,1,17.441388067451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1555,17,0.0,0.0,65,125,0,0,0,0,0,0,0,0,0,0,1,12,45,12,1,77,11,60,142,20,13,0,0,0,0,80,40,375,77,0,9,9,0,3,8,54,18,0,0,0,0,0,0,0,0,0,0,0,46,37,1,18.7645363455872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1556,19,0.0,0.0,66,125,0,0,0,0,0,0,1,0,1,0,0,12,45,15,1,70,11,68,138,21,12,0,0,0,0,77,33,415,67,0,9,9,2,0,4,56,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,17.5373817507646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1557,19,0.5,2.0,62,135,0,1,0,0,0,1,1,0,1,0,1,12,35,7,1,67,13,80,160,23,12,0,0,0,0,88,39,465,75,0,8,9,0,2,8,61,17,0,0,0,0,0,0,0,0,0,0,0,44,41,1,19.2667603798762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1558,19,15.0,4.0,66,160,1,1,0,0,0,1,1,2,0,1,0,9,45,13,1,50,11,72,172,23,12,0,0,0,0,77,33,470,59,0,9,9,2,0,3,49,14,0,0,0,0,0,0,0,0,0,0,0,47,38,1,17.729826662731103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1559,17,0.0,0.5,64,130,1,0,0,0,0,0,0,0,0,0,0,10,15,8,1,33,13,60,143,23,11,0,0,0,0,76,28,240,29,1,7,6,5,0,10,30,8,8,0,0,6,0,0,0,0,0,0,4,43,27,1,5.486113796040679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
1560,18,40.0,4.0,63,112,0,0,0,0,0,1,0,0,0,1,0,12,15,8,1,43,12,68,136,24,12,0,0,0,0,85,40,395,62,0,7,9,3,0,5,67,21,0,0,0,0,0,0,0,0,0,0,0,46,41,1,14.6468758423377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1561,44,0.0,0.0,62,150,0,0,0,0,0,0,1,0,1,0,1,8,65,12,1,77,16,90,158,46,12,0,0,0,0,81,33,350,76,0,2,7,3,0,0,65,20,5,0,0,2,0,0,0,0,0,0,2,47,38,1,15.0302662742921,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1562,39,0.0,0.0,60,130,0,0,0,0,0,0,0,0,2,0,1,4,35,13,1,33,13,80,156,30,4,0,0,0,0,83,32,440,51,1,6,9,2,0,2,60,20,0,0,0,0,0,0,0,0,0,0,0,46,39,1,12.330472179351899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1563,20,0.0,4.0,63,88,0,2,0,0,0,0,0,0,0,0,0,8,55,5,1,67,13,60,116,22,12,0,1,0,0,78,35,450,54,1,8,9,3,0,8,63,19,0,0,0,0,0,0,0,0,0,0,0,45,42,1,17.3463099063293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1564,24,0.0,5.0,70,145,0,0,0,0,0,0,2,4,2,0,1,16,75,7,1,93,13,70,159,24,17,0,0,0,0,82,32,385,84,0,8,9,0,3,3,50,16,0,0,0,0,0,0,0,0,0,0,0,44,43,1,14.854328584608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
1565,25,0.0,0.0,64,140,0,0,0,0,0,0,4,0,3,0,0,14,55,4,1,67,9,80,147,29,12,0,1,0,1,82,33,440,41,1,8,9,0,2,7,62,18,3,0,0,0,0,0,0,0,0,0,0,47,35,1,14.5337822071838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
1566,26,1.0,10.0,60,120,0,0,0,0,0,0,1,0,0,0,0,12,45,10,1,33,12,84,138,36,9,1,1,0,0,84,38,505,76,0,9,9,3,0,4,57,17,0,0,0,0,0,0,0,0,0,0,0,44,42,1,13.3046014854317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1567,20,20.0,6.0,69,123,0,1,0,0,0,0,0,0,0,0,0,12,55,10,1,67,13,80,154,21,12,0,0,0,0,81,36,435,56,1,9,9,2,0,6,60,19,0,0,0,0,0,0,0,0,0,0,0,46,41,1,17.9897841248012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1568,34,6.0,9.0,63,220,0,0,0,1,0,0,2,0,0,0,0,8,55,8,1,57,15,84,227,39,10,0,0,0,0,80,38,360,53,1,9,9,1,2,3,60,18,0,0,0,0,0,0,0,0,0,0,0,46,38,1,15.822894845859699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1569,35,6.0,7.0,62,218,0,0,0,0,3,0,4,0,0,0,0,8,45,10,1,40,15,74,232,39,8,1,0,0,0,86,40,475,62,0,9,9,1,1,4,51,15,0,0,0,0,0,0,0,0,0,0,0,45,36,1,13.4923210548697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1570,20,20.0,4.0,66,128,0,0,0,0,0,0,0,0,2,0,1,12,75,10,1,73,13,80,132,22,12,0,0,0,0,77,31,300,73,0,9,9,2,0,3,65,21,0,0,0,0,0,0,0,0,0,0,0,46,41,1,20.5718840411131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
1571,22,0.0,5.0,64,121,0,0,0,0,0,0,0,1,0,0,0,12,55,8,1,67,12,74,143,23,12,0,0,0,0,75,32,520,57,0,9,9,2,0,6,52,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,16.171706064094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1572,32,0.0,0.0,68,148,0,0,0,0,0,0,2,0,3,0,0,12,55,13,1,57,14,90,172,35,12,1,0,0,1,85,31,440,83,0,8,9,2,0,7,61,19,0,0,0,0,0,0,0,0,0,0,0,43,40,1,20.013002528515102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1573,24,20.0,7.0,59,126,0,0,0,0,0,0,1,0,0,0,0,11,55,5,1,73,12,70,147,24,12,0,1,0,0,78,33,510,61,0,9,10,0,2,3,66,22,0,0,0,0,0,0,0,0,0,0,0,44,39,1,17.538587340980403,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1574,20,10.0,3.0,64,135,0,0,0,0,0,0,0,0,2,0,1,12,45,10,1,83,10,70,158,22,16,0,0,0,0,77,30,535,87,0,9,9,0,2,0,60,20,0,0,0,1,0,0,0,0,0,0,0,46,40,1,18.760065958640602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1575,29,20.0,13.0,61,154,3,0,0,1,0,0,1,0,2,0,0,8,55,12,1,73,13,68,172,44,12,0,0,0,1,83,39,400,46,0,8,9,2,0,1,71,21,0,0,0,0,0,0,0,0,0,0,0,44,43,1,9.93992664870373,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1576,20,0.0,1.0,61,117,0,0,0,0,0,0,0,1,0,0,0,12,35,14,1,57,14,76,145,20,12,0,0,0,0,81,33,390,63,1,6,8,2,1,3,34,11,0,0,0,1,0,0,0,0,0,0,0,45,39,1,20.478775841634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
1577,30,5.0,14.0,63,140,0,0,0,0,0,0,0,0,1,0,0,12,95,17,1,60,15,68,156,38,12,0,0,0,0,79,34,380,73,0,7,9,2,0,6,63,20,0,0,0,0,0,0,0,0,0,0,0,46,42,1,16.544803152793698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1578,20,0.0,3.0,67,116,3,0,0,0,0,1,0,0,0,0,0,14,35,15,1,57,14,60,138,26,12,0,0,0,0,79,35,660,23,1,8,9,3,0,5,55,17,0,0,0,0,0,0,0,0,0,0,0,47,42,1,10.5280070786568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1579,20,20.0,2.0,61,122,0,0,0,0,0,0,0,0,0,0,1,12,75,7,1,63,12,66,151,26,11,0,0,0,0,80,34,375,47,0,8,9,2,0,4,55,16,0,0,0,0,0,0,0,0,0,0,0,44,40,1,15.9279577813575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1580,33,0.0,0.0,60,108,0,0,0,0,0,1,1,0,1,0,0,12,85,15,1,80,11,74,121,42,12,0,1,0,0,79,30,295,98,1,8,9,4,0,7,60,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,18.8306669262411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1581,22,20.0,5.0,63,105,0,1,0,0,0,0,0,0,3,0,0,12,95,5,1,87,15,54,130,28,12,0,0,0,0,79,32,365,51,1,7,9,3,0,4,66,20,0,0,0,0,0,0,0,0,0,0,0,47,39,1,7.96126825581985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1582,33,0.0,0.0,66,140,0,1,0,0,0,0,0,0,0,0,0,11,45,13,1,40,13,78,165,38,8,0,0,0,0,71,26,515,74,0,7,8,2,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,45,44,1,15.185235102388802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1583,23,1.0,12.0,61,160,0,0,0,0,0,1,0,0,1,0,0,12,35,18,1,43,11,74,170,26,12,0,1,0,0,78,34,490,72,0,9,9,3,0,1,50,15,0,0,0,0,0,0,0,0,0,0,0,45,41,1,15.906485298545599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1584,18,15.0,2.0,56,79,0,0,0,0,0,0,0,0,0,0,0,12,35,7,1,43,13,50,96,19,12,0,0,0,0,84,36,460,71,1,4,6,1,3,4,63,20,5,0,0,1,0,0,0,0,0,0,0,45,42,1,17.7090669729112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1585,25,0.0,0.0,67,160,0,0,0,0,0,0,0,0,0,0,0,12,45,13,1,43,14,70,189,33,8,0,0,0,0,79,39,430,72,0,7,8,2,0,3,48,12,0,0,0,2,0,0,0,0,0,0,0,44,43,1,17.7674861101053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
1586,18,7.0,9.0,61,110,3,0,0,0,0,0,0,0,0,1,0,9,15,12,1,10,13,64,144,20,8,0,0,0,0,78,27,390,91,1,4,8,3,0,5,69,21,0,0,0,0,0,0,0,0,0,0,0,46,39,1,-6.7772838403398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1587,22,0.0,0.0,58,74,0,0,0,0,0,0,1,1,0,0,0,16,55,10,1,87,15,74,88,25,18,0,0,0,0,80,39,390,42,1,7,8,3,0,8,52,17,0,0,0,0,0,0,0,0,0,0,0,47,40,1,3.97337191967969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1588,32,30.0,16.0,67,127,0,0,0,0,0,0,0,0,0,0,1,12,75,7,1,70,13,80,150,28,12,0,0,0,1,78,37,530,62,0,9,9,0,2,11,60,20,1,0,0,0,0,0,0,0,0,0,0,47,41,1,18.438592819289997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1589,25,0.0,10.0,63,113,0,0,0,0,0,0,0,1,0,0,1,18,55,10,1,87,13,58,135,22,16,0,0,0,0,77,29,410,53,0,10,10,0,3,1,52,16,0,0,0,0,0,0,0,0,0,0,0,45,41,1,7.11077209801566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1590,20,20.0,6.0,62,142,0,0,0,0,0,0,0,1,1,0,1,12,75,10,1,63,14,72,157,21,11,0,0,0,0,79,30,335,53,0,5,8,3,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,44,37,1,18.4270693211715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1591,23,2.0,4.0,65,127,0,0,2,0,0,0,0,1,0,0,1,12,85,10,1,70,13,72,143,23,12,0,0,0,0,79,34,480,69,0,8,9,2,0,0,60,18,0,0,0,0,0,0,0,0,0,0,0,47,41,1,17.4332669054001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
1592,20,5.0,3.0,68,140,0,0,0,0,0,0,0,0,0,0,0,12,55,10,1,53,13,70,173,21,12,0,0,0,0,80,34,550,53,1,8,9,2,0,4,56,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,15.2371508045216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1593,33,4.0,19.0,62,110,0,0,0,0,0,0,1,0,0,0,0,12,75,12,1,50,12,70,132,34,9,1,0,0,0,80,34,510,61,0,8,9,3,0,9,40,11,1,0,0,0,0,0,3,0,0,0,1,46,40,1,17.2155010178827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1594,34,0.0,22.0,62,122,0,0,0,0,0,0,0,0,0,1,0,12,35,15,1,43,12,70,139,35,11,1,0,0,0,76,27,565,85,1,8,8,2,0,8,56,16,0,0,0,0,0,0,0,0,0,0,0,45,38,1,18.429910915533302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1595,25,0.0,0.0,66,120,0,0,0,0,0,1,0,1,1,0,1,12,95,5,1,87,15,70,145,26,16,0,0,0,0,79,32,430,39,0,9,9,2,0,7,65,18,4,0,0,0,0,0,0,0,0,0,0,45,40,1,3.4526599366714197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1596,26,30.0,10.0,63,123,1,1,0,0,0,1,0,0,0,0,1,12,105,10,1,50,13,70,132,26,8,0,0,0,0,79,34,550,47,0,7,9,3,0,12,45,13,0,0,0,0,0,0,2,0,0,0,0,43,37,1,14.4996366036812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1597,26,3.0,9.0,61,107,0,0,0,1,0,2,2,1,3,0,1,12,95,5,1,73,10,70,145,28,12,0,0,0,0,84,35,510,54,0,8,9,2,0,6,63,16,0,0,0,0,0,0,0,0,0,0,0,45,40,1,13.385654599231698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1598,29,0.0,0.0,63,145,0,0,0,0,0,0,0,0,0,0,0,12,35,8,1,47,14,70,174,30,12,0,0,0,0,82,34,415,38,0,9,9,0,2,3,63,21,0,0,0,0,0,0,0,0,0,0,0,48,39,1,12.2214702929444,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1599,19,0.0,0.0,66,140,0,0,0,1,0,0,0,0,1,0,0,13,55,15,1,73,12,70,161,29,12,0,0,0,0,81,34,405,70,0,6,9,1,2,1,51,16,0,0,0,0,0,0,0,0,0,0,0,45,41,1,18.876959007788102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1600,35,0.0,0.0,59,135,0,0,0,0,0,0,1,0,1,0,0,14,55,6,1,67,10,80,147,43,12,0,1,0,0,73,27,490,86,1,7,9,3,0,4,50,16,0,0,0,0,0,0,0,0,0,0,0,47,37,1,20.518677589796898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1601,19,20.0,5.0,62,110,0,0,0,0,0,1,1,1,1,0,0,10,45,10,1,43,11,50,128,22,9,0,0,0,0,77,24,500,54,1,9,9,3,0,6,60,18,0,0,0,0,0,0,0,0,0,0,0,47,41,1,14.958776198628799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1602,24,0.0,3.0,67,130,0,0,2,0,0,0,0,0,0,0,0,12,15,7,1,50,11,70,149,31,12,0,0,0,0,78,35,440,85,1,9,9,2,0,4,64,20,0,0,0,0,0,0,0,0,0,0,0,45,39,1,20.4754687342872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1603,34,0.125,15.0,68,215,0,0,0,0,0,0,0,2,1,0,0,11,55,8,1,47,11,100,234,36,9,0,0,0,0,80,29,465,63,1,9,9,2,0,1,70,20,0,0,0,0,0,0,0,0,0,0,0,48,42,1,16.6824501766039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1604,22,0.0,0.0,60,130,0,0,0,0,0,0,0,0,1,0,0,12,35,10,1,57,12,70,158,25,12,0,0,0,0,81,33,480,55,1,7,9,3,0,4,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,17.432400288333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1605,23,0.0,0.0,60,130,0,0,0,0,0,0,0,0,1,0,0,12,45,15,1,63,12,76,155,26,11,0,0,0,0,83,33,490,66,1,7,9,3,0,1,55,17,0,0,0,0,0,0,0,0,0,0,0,46,41,1,17.3768490637856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1606,23,0.0,8.0,64,115,0,0,0,0,0,0,0,0,1,0,0,12,65,10,1,90,12,82,154,25,16,0,0,0,0,80,33,535,47,0,9,9,2,0,5,56,14,0,0,0,0,0,0,0,0,0,0,0,45,42,1,3.7274301988733898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1607,23,0.0,0.0,66,135,0,0,0,0,0,0,2,0,0,0,1,16,45,5,1,83,12,70,154,24,18,0,0,0,0,77,38,440,83,1,9,9,0,3,4,51,16,0,0,0,0,0,0,0,0,0,0,0,45,40,1,20.5756624241721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1608,25,0.0,0.0,66,135,0,0,0,0,0,0,0,0,1,0,0,16,35,8,1,77,12,74,160,26,18,0,0,0,0,84,40,400,77,1,9,9,0,3,6,56,18,0,0,0,0,0,0,0,0,0,0,0,46,41,1,18.944199744121303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1609,42,0.0,0.0,65,170,0,1,0,0,0,0,1,0,0,0,0,8,55,10,1,33,13,60,198,49,5,1,1,0,0,84,39,550,96,1,9,9,1,1,23,38,11,0,0,0,0,0,0,2,0,0,1,1,49,40,1,14.9814983924316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1610,36,0.0,20.0,64,135,0,0,2,0,0,2,0,0,0,0,0,12,85,20,1,63,13,96,163,36,10,2,0,1,0,83,37,450,98,0,8,9,2,0,1,65,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,21.860930903413703,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1611,18,0.0,2.0,63,118,0,0,1,0,0,0,0,0,0,0,1,12,105,10,1,93,11,56,147,21,14,0,0,0,0,80,35,420,61,1,9,9,3,0,2,63,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,7.20728656626647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1612,19,0.0,0.0,64,133,0,0,0,0,0,0,0,0,0,0,1,10,75,7,1,80,12,62,146,21,13,0,0,0,0,81,39,400,87,1,9,9,3,0,3,60,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,19.388968988206802,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1613,20,0.0,0.0,63,130,0,0,0,0,0,1,0,0,0,0,0,10,45,10,1,67,12,88,152,21,13,0,0,0,0,74,32,535,75,0,9,9,2,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,20.0108082738135,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1614,18,10.0,5.0,65,115,0,0,0,0,0,0,0,1,0,0,1,12,45,8,1,53,13,60,139,22,11,0,0,0,0,79,36,535,61,1,9,9,3,0,1,58,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,18.8179538573918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1615,31,25.0,17.0,68,134,0,0,0,0,0,0,1,0,2,0,0,12,45,7,1,73,13,70,157,23,12,0,0,0,0,76,35,475,66,0,9,9,2,0,5,65,20,0,0,0,0,0,0,0,0,0,0,0,45,40,1,16.0011153289456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1616,32,20.0,16.0,67,135,0,0,0,0,0,0,1,0,0,0,0,12,55,10,1,63,13,80,156,24,12,0,0,0,0,79,29,660,82,1,9,9,3,0,1,56,17,0,0,0,0,0,0,0,0,0,0,0,47,45,1,22.5102337816442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1617,29,22.0,7.0,68,200,0,1,1,1,0,1,0,0,0,1,0,12,45,15,1,50,11,60,224,32,11,0,0,1,0,82,34,730,79,0,8,10,2,0,7,66,20,0,0,0,0,0,0,0,0,0,0,0,45,42,1,18.2131453903248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1618,35,0.0,0.0,60,115,0,0,0,0,0,0,0,0,0,0,0,12,65,12,1,50,13,90,125,34,8,0,0,0,0,82,34,330,47,1,9,9,3,0,2,60,17,0,1,0,0,0,0,0,0,0,0,0,46,39,1,17.3066432224364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1619,23,3.0,7.0,66,130,0,1,1,0,0,1,1,0,1,0,0,11,45,10,1,60,12,80,154,27,12,1,0,0,0,81,38,510,67,0,7,9,3,0,0,55,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,18.1764506191269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1620,27,0.0,0.0,66,140,0,0,0,0,0,1,0,0,0,0,1,14,75,10,1,73,13,80,156,27,12,0,0,0,0,76,37,430,58,1,9,10,3,0,6,62,19,0,0,0,0,0,0,0,0,0,0,0,45,39,1,18.2114303982978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1621,24,20.0,6.0,61,100,0,0,0,0,0,0,0,0,1,0,0,12,35,8,1,60,10,60,129,29,10,1,0,0,0,82,39,395,50,1,9,9,3,0,0,60,22,0,0,0,0,0,0,0,0,0,0,0,46,40,1,17.0606986941999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
1622,23,0.0,7.0,70,145,0,0,0,0,0,0,1,0,0,0,0,16,55,6,1,87,13,80,161,24,18,0,0,0,0,81,36,565,69,0,9,9,0,2,4,54,17,0,0,0,0,0,0,0,0,0,0,0,48,41,1,11.057730799120801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
